Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
723,723,0,49019,0
724,724,0,48761,0
725,725,0,49096,0
726,726,0,61405,0
727,727,0,49115,0
728,728,0,48970,0
729,729,0,49021,0
730,730,0,48984,0
731,731,0,48748,0
732,732,0,65359,0
733,733,0,49114,0
734,734,0,48914,0
735,735,0,47935,0
736,736,0,65406,0
737,737,0,48762,0
738,738,0,48873,0
739,739,0,64322,0
740,740,0,45049,0
741,741,0,48907,0
742,742,0,44926,0
743,743,0,60217,0
744,744,0,48879,0
745,745,0,65502,0
746,746,0,64283,0
747,747,0,48857,0
748,748,0,65386,0
749,749,0,44925,0
750,750,0,44635,0
751,751,0,49130,0
752,752,0,47965,0
753,753,0,49144,0
754,754,0,44780,0
755,755,0,64063,0
756,756,0,47738,0
757,757,0,48754,0
758,758,0,47647,0
759,759,0,48094,0
760,760,0,65519,0
761,761,0,48713,0
762,762,0,65326,0
763,763,0,48925,0
764,764,0,49131,0
765,765,0,48970,0
766,766,0,49145,0
767,767,0,61420,0
768,768,0,48892,0
769,769,0,49115,0
770,770,0,64382,0
771,771,0,44875,0
772,772,0,48831,0
773,773,0,48812,0
774,774,0,60395,0
775,775,0,49022,0
776,776,0,48978,0
777,777,0,49135,0
778,778,0,49090,0
779,779,0,45019,0
780,780,0,48921,0
781,781,0,45032,0
782,782,0,44669,0
783,783,0,49019,0
784,784,0,65514,0
785,785,0,60253,0
786,786,0,49071,0
787,787,0,48972,0
788,788,0,65407,0
789,789,0,49018,0
790,790,0,49010,0
791,791,0,65311,0
792,792,0,44958,0
793,793,0,48986,0
794,794,0,49097,0
795,795,0,0,0
796,796,0,227,0
797,797,0,762,0
798,798,0,681,0
799,799,0,1708,0
800,800,0,3824,0
801,801,0,6887,0
802,802,0,7870,0
803,803,0,15233,0
804,804,0,16300,0
805,805,0,27568,0
806,806,0,31731,0
807,807,0,31262,0
808,808,0,32742,0
809,809,0,16043,0
810,810,0,45010,0
811,811,0,60246,0
812,812,0,45053,0
813,813,0,48048,0
814,814,0,64156,0
815,815,0,64335,0
816,816,0,64086,0
817,817,0,64429,0
818,818,0,44816,0
819,819,0,65096,0
820,820,0,44015,0
821,821,0,44870,0
822,822,0,61437,0
823,823,0,49059,0
824,824,0,47832,0
825,825,0,48063,0
826,826,0,48086,0
827,827,0,60349,0
828,828,0,44947,0
829,829,0,60200,0
830,830,0,44879,0
831,831,0,48658,0
832,832,0,43742,0
833,833,0,44771,0
834,834,0,44728,0
835,835,0,49119,0
836,836,0,44690,0
837,837,0,47837,0
838,838,0,48739,0
839,839,0,61416,0
840,840,0,64479,0
841,841,0,60050,0
842,842,0,60126,0
843,843,0,64435,0
844,844,0,47942,0
845,845,0,43919,0
846,846,0,43858,0
847,847,0,61278,0
848,848,0,61379,0
849,849,0,59958,0
850,850,0,65374,0
851,851,0,65221,0
852,852,0,65310,0
853,853,0,65425,0
854,854,0,47863,0
855,855,0,48878,0
856,856,0,60133,0
857,857,0,64108,0
858,858,0,64144,0
859,859,0,65367,0
860,860,0,47854,0
861,861,0,60033,0
862,862,0,60414,0
863,863,0,65232,0
864,864,0,65059,0
865,865,0,64286,0
866,866,0,44822,0
867,867,0,48667,0
868,868,0,48818,0
869,869,0,49043,0
870,870,0,47663,0
871,871,0,43670,0
872,872,0,48747,0
873,873,0,65202,0
874,874,0,65523,0
875,875,0,64077,0
876,876,0,45008,0
877,877,0,60328,0
878,878,0,65295,0
879,879,0,43634,0
880,880,0,47837,0
881,881,0,47987,0
882,882,0,48024,0
883,883,0,47679,0
884,884,0,60402,0
885,885,0,43581,0
886,886,0,61107,0
887,887,0,61320,0
888,888,0,60287,0
889,889,0,64146,0
890,890,0,47903,0
891,891,0,44723,0
892,892,0,48678,0
893,893,0,61311,0
894,894,0,61218,0
895,895,0,65390,0
896,896,0,0,0
897,897,0,817,0
898,898,0,1688,0
899,899,0,2993,0
900,900,0,12248,0
901,901,0,12146,0
902,902,0,12171,0
903,903,0,10810,0
904,904,0,12125,0
905,905,0,16232,0
906,906,0,15165,0
907,907,0,12091,0
908,908,0,12010,0
909,909,0,12045,0
910,910,0,15352,0
911,911,0,16332,0
912,912,0,11883,0
913,913,0,12282,0
914,914,0,15117,0
915,915,0,15951,0
916,916,0,11260,0
917,917,0,11247,0
918,918,0,12266,0
919,919,0,16255,0
920,920,0,12047,0
921,921,0,12204,0
922,922,0,12127,0
923,923,0,15322,0
924,924,0,11858,0
925,925,0,11263,0
926,926,0,12158,0
927,927,0,16143,0
928,928,0,16171,0
929,929,0,11970,0
930,930,0,12271,0
931,931,0,12110,0
932,932,0,16383,0
933,933,0,16250,0
934,934,0,12018,0
935,935,0,12255,0
936,936,0,12190,0
937,937,0,12111,0
938,938,0,15979,0
939,939,0,16322,0
940,940,0,31531,0
941,941,0,48942,0
942,942,0,61311,0
943,943,0,48665,0
944,944,0,65534,0
945,945,0,64329,0
946,946,0,48859,0
