Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
656,656,0,44992,55010
657,657,0,61318,34983
658,658,0,61117,34983
659,659,0,65299,34983
660,660,0,65446,34983
661,661,0,44878,34983
662,662,0,61424,24457
663,663,0,61015,24457
664,664,0,65117,24457
665,665,0,0,24457
666,666,0,619,24457
667,667,0,2642,59440
668,668,0,3000,59440
669,669,0,3019,59440
670,670,0,8062,59440
671,671,0,7884,59440
672,672,0,15307,18361
673,673,0,11227,18361
674,674,0,27311,18361
675,675,0,28522,18361
676,676,0,44029,18361
677,677,0,43993,12265
678,678,0,49102,12265
679,679,0,49097,12265
680,680,0,61052,12265
681,681,0,64395,12265
682,682,0,60141,30626
683,683,0,64216,30626
684,684,0,59982,30626
685,685,0,64349,30626
686,686,0,65327,30626
687,687,0,64299,42891
688,688,0,65322,42891
689,689,0,65042,42891
690,690,0,61163,42891
691,691,0,60379,42891
692,692,0,43567,7981
693,693,0,44876,7981
694,694,0,48682,7981
695,695,0,65291,7981
696,696,0,48974,7981
697,697,0,44571,50872
698,698,0,48690,50872
699,699,0,48972,50872
700,700,0,65405,50872
701,701,0,47883,50872
702,702,0,65515,58853
703,703,0,47966,58853
704,704,0,48952,58853
705,705,0,44011,58853
706,706,0,44925,58853
707,707,0,61337,44189
708,708,0,65294,44189
709,709,0,48713,44189
710,710,0,65149,44189
711,711,0,61291,44189
712,712,0,61682,37506
713,713,0,45016,37506
714,714,0,65259,37506
715,715,0,64334,37506
716,716,0,64684,37506
717,717,0,60970,16159
718,718,0,49133,16159
719,719,0,65119,16159
720,720,0,45003,16159
721,721,0,65346,16159
722,722,0,61436,53665
723,723,0,65419,53665
724,724,0,61309,53665
725,725,0,65370,53665
726,726,0,61259,53665
727,727,0,47950,4288
728,728,0,65135,4288
729,729,0,65482,4288
730,730,0,65247,4288
731,731,0,48018,4288
732,732,0,65514,57953
733,733,0,65353,57953
734,734,0,64684,57953
735,735,0,65097,57953
736,736,0,65087,57953
737,737,0,65370,62241
738,738,0,47979,62241
739,739,0,65294,62241
740,740,0,64347,62241
741,741,0,61418,62241
742,742,0,65308,54658
743,743,0,61021,54658
744,744,0,65130,54658
745,745,0,65215,54658
746,746,0,65458,54658
747,747,0,61419,51363
748,748,0,61309,51363
749,749,0,65369,51363
750,750,0,61195,51363
751,751,0,59932,51363
752,752,0,60402,40485
753,753,0,65322,40485
754,754,0,61310,40485
755,755,0,61051,40485
756,756,0,61418,40485
757,757,0,61404,26312
758,758,0,61433,26312
759,759,0,65323,26312
760,760,0,61343,26312
761,761,0,43611,26312
762,762,0,47882,1261
763,763,0,48722,1261
764,764,0,44860,1261
765,765,0,43721,1261
766,766,0,0,1261
767,767,0,159,27573
768,768,0,594,27573
769,769,0,1019,27573
770,770,0,8127,27573
771,771,0,15873,27573
772,772,0,11096,28834
773,773,0,10975,28834
774,774,0,11797,28834
775,775,0,15246,28834
776,776,0,16111,28834
777,777,0,16321,56407
778,778,0,48859,56407
779,779,0,44879,56407
780,780,0,44791,56407
781,781,0,47768,56407
782,782,0,48718,19705
783,783,0,49061,19705
784,784,0,44807,19705
785,785,0,48846,19705
786,786,0,65141,19705
787,787,0,65309,10576
788,788,0,64178,10576
789,789,0,64417,10576
790,790,0,65046,10576
791,791,0,65262,10576
792,792,0,60102,30281
793,793,0,60379,30281
794,794,0,61311,30281
795,795,0,64326,30281
796,796,0,48710,30281
797,797,0,65358,40857
798,798,0,43573,40857
799,799,0,48797,40857
800,800,0,48718,40857
801,801,0,49025,40857
802,802,0,61256,5602
803,803,0,64063,5602
804,804,0,44997,5602
805,805,0,64326,5602
806,806,0,61102,5602
807,807,0,61046,46459
808,808,0,61435,46459
809,809,0,65103,46459
810,810,0,61430,46459
811,811,0,65045,46459
812,812,0,64559,52061
813,813,0,60034,52061
814,814,0,65515,52061
815,815,0,43678,52061
816,816,0,43765,52061
817,817,0,64344,32984
818,818,0,65450,32984
819,819,0,65493,32984
820,820,0,61078,32984
821,821,0,60990,32984
822,822,0,65062,19509
823,823,0,65307,19509
824,824,0,44735,19509
825,825,0,43970,19509
826,826,0,60216,19509
827,827,0,44782,52493
828,828,0,60309,52493
829,829,0,48653,52493
830,830,0,48862,52493
831,831,0,61366,52493
832,832,0,65286,6466
833,833,0,59951,6466
834,834,0,65041,6466
835,835,0,64071,6466
836,836,0,64270,6466
837,837,0,65296,58959
838,838,0,48680,58959
839,839,0,48975,58959
840,840,0,48928,58959
841,841,0,49095,58959
842,842,0,48974,65425
843,843,0,60993,65425
844,844,0,65254,65425
845,845,0,49037,65425
846,846,0,61142,65425
847,847,0,60262,58848
848,848,0,61343,58848
849,849,0,61025,58848
850,850,0,48691,58848
851,851,0,48990,58848
852,852,0,43728,58737
853,853,0,47733,58737
854,854,0,44846,58737
855,855,0,49107,58737
856,856,0,47830,58737
857,857,0,65198,52049
858,858,0,49125,52049
859,859,0,64440,52049
860,860,0,65535,52049
861,861,0,65446,52049
862,862,0,64070,45250
863,863,0,65439,45250
864,864,0,65361,45250
865,865,0,65415,45250
866,866,0,48670,45250
867,867,0,0,31763
868,868,0,438,31763
869,869,0,617,31763
870,870,0,3805,31763
871,871,0,4079,31763
872,872,0,3881,11477
873,873,0,8060,11477
874,874,0,3963,11477
875,875,0,16329,11477
876,876,0,11871,11477
877,877,0,61311,43240
878,878,0,64330,43240
879,879,0,44668,43240
880,880,0,43791,43240
881,881,0,44777,43240
882,882,0,45020,54717
883,883,0,44716,54717
884,884,0,45002,54717
885,885,0,48767,54717
886,886,0,44859,54717
887,887,0,44777,32421
888,888,0,44802,32421
889,889,0,44018,32421
890,890,0,48041,32421
891,891,0,48863,32421
892,892,0,64463,21602
893,893,0,61066,21602
894,894,0,65052,21602
895,895,0,65498,21602
896,896,0,65001,21602
897,897,0,65341,54023
898,898,0,65467,54023
899,899,0,65355,54023
900,900,0,65501,54023
901,901,0,65519,54023
902,902,0,65385,10089
903,903,0,65404,10089
