Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
102,102,0,162,14953
103,103,0,189,14953
104,104,0,211,40354
105,105,0,243,40354
106,106,0,270,40354
107,107,0,297,40354
108,108,0,324,40354
109,109,0,351,55307
110,110,0,378,55307
111,111,0,405,55307
112,112,0,432,55307
113,113,0,459,55307
114,114,0,486,30125
115,115,0,513,30125
116,116,0,540,30125
117,117,0,567,30125
118,118,0,594,30125
119,119,0,620,19896
120,120,0,648,19896
121,121,0,675,19896
122,122,0,702,19896
123,123,0,729,19896
124,124,0,756,50021
125,125,0,783,50021
126,126,0,810,50021
127,127,0,837,50021
128,128,0,864,50021
129,129,0,891,4381
130,130,0,918,4381
131,131,0,945,4381
132,132,0,972,4381
133,133,0,999,4381
134,134,0,1025,54402
135,135,0,1053,54402
136,136,0,1080,54402
137,137,0,1107,54402
138,138,0,1134,54402
139,139,0,1161,58783
140,140,0,1188,58783
141,141,0,1215,58783
142,142,0,1242,58783
143,143,0,1269,58783
144,144,0,1296,47649
145,145,0,1323,47649
146,146,0,1350,47649
147,147,0,1376,47649
148,148,0,1404,47649
149,149,0,1430,40896
150,150,0,1458,40896
151,151,0,1485,40896
152,152,0,1511,40896
153,153,0,1539,40896
154,154,0,1566,23009
155,155,0,1593,23009
156,156,0,1620,23009
157,157,0,1647,23009
158,158,0,1674,23009
159,159,0,1701,63905
160,160,0,1728,63905
161,161,0,1755,63905
162,162,0,1782,63905
163,163,0,1809,63905
164,164,0,1836,21378
165,165,0,1863,21378
166,166,0,1890,21378
167,167,0,1917,21378
168,168,0,1944,21378
169,169,0,1971,19747
170,170,0,1998,19747
171,171,0,2025,19747
172,172,0,2052,19747
173,173,0,2079,19747
174,174,0,2106,41125
175,175,0,2133,41125
176,176,0,2160,41125
177,177,0,2187,41125
178,178,0,2214,41125
179,179,0,2241,60872
180,180,0,2268,60872
181,181,0,2295,60872
182,182,0,2322,60872
183,183,0,2349,60872
184,184,0,2376,36461
185,185,0,2403,36461
186,186,0,2430,36461
187,187,0,2457,36461
188,188,0,2484,36461
189,189,0,2511,31797
190,190,0,2538,31797
191,191,0,2565,31797
192,192,0,2592,31797
193,193,0,2619,31797
194,194,0,2646,2722
195,195,0,2673,2722
196,196,0,2700,2722
197,197,0,0,2722
198,198,0,27,2722
199,199,0,54,34519
200,200,0,81,34519
201,201,0,108,34519
202,202,0,135,34519
203,203,0,162,34519
204,204,0,189,37241
205,205,0,216,37241
206,206,0,243,37241
207,207,0,270,37241
208,208,0,297,37241
209,209,0,324,6224
210,210,0,351,6224
211,211,0,378,6224
212,212,0,405,6224
213,213,0,432,6224
214,214,0,459,43465
215,215,0,486,43465
216,216,0,513,43465
217,217,0,540,43465
218,218,0,567,43465
219,219,0,594,49689
220,220,0,621,49689
221,221,0,648,49689
222,222,0,675,49689
223,223,0,702,49689
224,224,0,729,27618
225,225,0,756,27618
226,226,0,783,27618
227,227,0,810,27618
228,228,0,837,27618
229,229,0,864,11771
230,230,0,891,11771
231,231,0,918,11771
232,232,0,945,11771
233,233,0,972,11771
234,234,0,999,39389
235,235,0,1026,39389
236,236,0,1053,39389
237,237,0,1080,39389
238,238,0,1107,39389
239,239,0,1134,51160
240,240,0,1161,51160
241,241,0,1188,51160
242,242,0,1215,51160
243,243,0,1242,51160
244,244,0,1269,25013
245,245,0,1296,25013
246,246,0,1323,25013
247,247,0,1350,25013
248,248,0,1377,25013
249,249,0,1404,10637
250,250,0,1431,10637
251,251,0,1458,10637
252,252,0,1485,10637
253,253,0,1512,10637
254,254,0,1539,35650
255,255,0,1566,35650
256,256,0,1593,35650
257,257,0,1620,35650
