Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
551,551,0,0,7976
552,552,0,0,7976
553,553,0,0,7976
554,554,0,0,23389
555,555,0,0,23389
556,556,0,0,23389
557,557,0,0,23389
558,558,0,0,23389
559,559,0,0,31365
560,560,0,0,31365
561,561,0,0,31365
562,562,0,0,31365
563,563,0,0,31365
564,564,0,0,54754
565,565,0,0,54754
566,566,0,0,54754
567,567,0,0,54754
568,568,0,0,54754
569,569,0,0,20583
570,570,0,0,20583
571,571,0,0,20583
572,572,0,0,20583
573,573,0,0,20583
574,574,0,0,9801
575,575,0,0,9801
576,576,0,0,9801
577,577,0,0,9801
578,578,0,0,9801
579,579,0,0,30384
580,580,0,0,30384
581,581,0,0,30384
582,582,0,0,30384
583,583,0,0,30384
584,584,0,0,40185
585,585,0,0,40185
586,586,0,0,40185
587,587,0,0,40185
588,588,0,0,40185
589,589,0,0,5033
590,590,0,0,5033
591,591,0,0,5033
592,592,0,0,5033
593,593,0,0,5033
594,594,0,0,45218
595,595,0,0,45218
596,596,0,0,45218
597,597,0,0,45218
598,598,0,0,45218
599,599,0,0,50251
600,600,0,0,50251
601,601,0,0,50251
602,602,0,0,50251
603,603,0,0,50251
604,604,0,0,29933
605,605,0,0,29933
606,606,0,0,29933
607,607,0,0,29933
608,608,0,0,29933
609,609,0,0,14648
610,610,0,0,14648
611,611,0,0,14648
612,612,0,0,14648
613,613,0,0,14648
614,614,0,0,44581
615,615,0,0,44581
616,616,0,0,44581
617,617,0,0,44581
618,618,0,0,44581
619,619,0,0,59229
620,620,0,0,59229
621,621,0,0,59229
622,622,0,0,59229
623,623,0,0,59229
624,624,0,0,38274
625,625,0,0,38274
626,626,0,0,38274
627,627,0,0,38274
628,628,0,0,38274
629,629,0,0,31967
630,630,0,0,31967
631,631,0,0,31967
632,632,0,0,31967
633,633,0,0,31967
634,634,0,0,4705
635,635,0,0,4705
636,636,0,0,4705
637,637,0,0,4705
638,638,0,0,4705
639,639,0,0,36672
640,640,0,0,36672
641,641,0,0,36672
642,642,0,0,36672
643,643,0,0,36672
644,644,0,0,41377
645,645,0,0,41377
646,646,0,0,41377
647,647,0,0,41377
648,648,0,0,41377
649,649,0,0,12513
650,650,0,0,12513
651,651,0,0,12513
652,652,0,0,12513
653,653,0,0,12513
654,654,0,0,53890
655,655,0,0,53890
656,656,0,0,53890
657,657,0,0,53890
658,658,0,0,53890
659,659,0,0,867
660,660,0,0,867
661,661,0,0,867
662,662,0,0,867
663,663,0,0,867
664,664,0,0,54757
665,665,0,0,54757
666,666,0,0,54757
667,667,0,0,54757
668,668,0,0,54757
669,669,0,0,55624
670,670,0,0,55624
671,671,0,0,55624
672,672,0,0,55624
673,673,0,0,55624
674,674,0,0,44845
675,675,0,0,44845
676,676,0,0,44845
677,677,0,0,44845
678,678,0,0,44845
679,679,0,0,34933
680,680,0,0,34933
681,681,0,0,34933
682,682,0,0,34933
683,683,0,0,34933
684,684,0,0,14242
685,685,0,0,14242
686,686,0,0,14242
687,687,0,0,14242
688,688,0,0,14242
689,689,0,0,49175
690,690,0,0,49175
691,691,0,0,49175
692,692,0,0,49175
693,693,0,0,49175
694,694,0,0,63417
695,695,0,0,63417
696,696,0,0,63417
697,697,0,0,63417
698,698,0,0,63417
699,699,0,0,47056
700,700,0,0,47056
701,701,0,0,47056
702,702,0,0,47056
703,703,0,0,47056
704,704,0,0,44937
705,705,0,0,44937
706,706,0,0,44937
707,707,0,0,44937
708,708,0,0,44937
709,709,0,0,26457
710,710,0,0,26457
711,711,0,0,26457
712,712,0,0,26457
713,713,0,0,26457
714,714,0,0,5858
715,715,0,0,5858
716,716,0,0,5858
717,717,0,0,5858
718,718,0,0,5858
719,719,0,0,32315
720,720,0,0,32315
721,721,0,0,32315
722,722,0,0,32315
723,723,0,0,32315
724,724,0,0,38173
725,725,0,0,38173
726,726,0,0,38173
727,727,0,0,38173
728,728,0,0,38173
729,729,0,0,4952
730,730,0,0,4952
731,731,0,0,4952
732,732,0,0,4952
733,733,0,0,4952
734,734,0,0,43125
735,735,0,0,43125
736,736,0,0,43125
737,737,0,0,43125
738,738,0,0,43125
739,739,0,0,48077
740,740,0,0,48077
741,741,0,0,48077
742,742,0,0,48077
743,743,0,0,48077
744,744,0,0,25666
745,745,0,0,25666
746,746,0,0,25666
747,747,0,0,25666
748,748,0,0,25666
749,749,0,0,8207
750,750,0,0,8207
751,751,0,0,8207
752,752,0,0,8207
753,753,0,0,8207
754,754,0,0,33873
755,755,0,0,33873
756,756,0,0,33873
757,757,0,0,33873
758,758,0,0,33873
