Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
636,636,0,0,2237
637,637,0,0,2237
638,638,0,0,2237
639,639,0,0,26904
640,640,0,0,26904
641,641,0,0,26904
642,642,0,0,26904
643,643,0,0,26904
644,644,0,0,29141
645,645,0,0,29141
646,646,0,0,29141
647,647,0,0,29141
648,648,0,0,29141
649,649,0,0,56045
650,650,0,0,56045
651,651,0,0,56045
652,652,0,0,56045
653,653,0,0,56045
654,654,0,0,19650
655,655,0,0,19650
656,656,0,0,19650
657,657,0,0,19650
658,658,0,0,19650
659,659,0,0,10159
660,660,0,0,10159
661,661,0,0,10159
662,662,0,0,10159
663,663,0,0,10159
664,664,0,0,29809
665,665,0,0,29809
666,666,0,0,29809
667,667,0,0,29809
668,668,0,0,29809
669,669,0,0,39968
670,670,0,0,39968
671,671,0,0,39968
672,672,0,0,39968
673,673,0,0,39968
674,674,0,0,4241
675,675,0,0,4241
676,676,0,0,4241
677,677,0,0,4241
678,678,0,0,4241
679,679,0,0,44209
680,680,0,0,44209
681,681,0,0,44209
682,682,0,0,44209
683,683,0,0,44209
684,684,0,0,48450
685,685,0,0,48450
686,686,0,0,48450
687,687,0,0,48450
688,688,0,0,48450
689,689,0,0,27123
690,690,0,0,27123
691,691,0,0,27123
692,692,0,0,27123
693,693,0,0,27123
694,694,0,0,10037
695,695,0,0,10037
696,696,0,0,10037
697,697,0,0,10037
698,698,0,0,10037
699,699,0,0,37160
700,700,0,0,37160
701,701,0,0,37160
702,702,0,0,37160
703,703,0,0,37160
704,704,0,0,47197
705,705,0,0,47197
706,706,0,0,47197
707,707,0,0,47197
708,708,0,0,47197
709,709,0,0,18821
710,710,0,0,18821
711,711,0,0,18821
712,712,0,0,18821
713,713,0,0,18821
714,714,0,0,482
715,715,0,0,482
716,716,0,0,482
717,717,0,0,482
718,718,0,0,482
719,719,0,0,19303
720,720,0,0,19303
721,721,0,0,19303
722,722,0,0,19303
723,723,0,0,19303
724,724,0,0,19785
725,725,0,0,19785
726,726,0,0,19785
727,727,0,0,19785
728,728,0,0,19785
729,729,0,0,39088
730,730,0,0,39088
731,731,0,0,39088
732,732,0,0,39088
733,733,0,0,39088
734,734,0,0,58873
735,735,0,0,58873
736,736,0,0,58873
737,737,0,0,58873
738,738,0,0,58873
739,739,0,0,32425
740,740,0,0,32425
741,741,0,0,32425
742,742,0,0,32425
743,743,0,0,32425
744,744,0,0,25762
745,745,0,0,25762
746,746,0,0,25762
747,747,0,0,25762
748,748,0,0,25762
749,749,0,0,58187
750,750,0,0,58187
751,751,0,0,58187
752,752,0,0,58187
753,753,0,0,58187
754,754,0,0,18413
755,755,0,0,18413
756,756,0,0,18413
757,757,0,0,18413
758,758,0,0,18413
759,759,0,0,11064
760,760,0,0,11064
761,761,0,0,11064
762,762,0,0,11064
763,763,0,0,11064
764,764,0,0,29477
