Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
788,788,0,0,49640
789,789,0,0,50237
790,790,0,0,50237
791,791,0,0,50237
792,792,0,0,50237
793,793,0,0,50237
794,794,0,0,34341
795,795,0,0,34341
796,796,0,0,34341
797,797,0,0,34341
798,798,0,0,34341
799,799,0,0,19042
800,800,0,0,19042
801,801,0,0,19042
802,802,0,0,19042
803,803,0,0,19042
804,804,0,0,53383
805,805,0,0,53383
806,806,0,0,53383
807,807,0,0,53383
808,808,0,0,53383
809,809,0,0,6889
810,810,0,0,6889
811,811,0,0,6889
812,812,0,0,6889
813,813,0,0,6889
814,814,0,0,60272
815,815,0,0,60272
816,816,0,0,60272
817,817,0,0,60272
818,818,0,0,60272
819,819,0,0,1625
820,820,0,0,1625
821,821,0,0,1625
822,822,0,0,1625
823,823,0,0,1625
824,824,0,0,61897
825,825,0,0,61897
826,826,0,0,61897
827,827,0,0,61897
828,828,0,0,61897
829,829,0,0,63522
830,830,0,0,63522
831,831,0,0,63522
832,832,0,0,63522
833,833,0,0,63522
834,834,0,0,59883
835,835,0,0,59883
836,836,0,0,59883
837,837,0,0,59883
838,838,0,0,59883
839,839,0,0,57869
840,840,0,0,57869
841,841,0,0,57869
842,842,0,0,57869
843,843,0,0,57869
844,844,0,0,52216
845,845,0,0,52216
846,846,0,0,52216
847,847,0,0,52216
848,848,0,0,52216
849,849,0,0,44549
850,850,0,0,44549
851,851,0,0,44549
852,852,0,0,44549
853,853,0,0,44549
854,854,0,0,31229
855,855,0,0,31229
856,856,0,0,31229
857,857,0,0,31229
858,858,0,0,31229
859,859,0,0,10242
860,860,0,0,10242
861,861,0,0,10242
862,862,0,0,10242
863,863,0,0,10242
864,864,0,0,41471
865,865,0,0,41471
866,866,0,0,41471
867,867,0,0,41471
868,868,0,0,41471
869,869,0,0,51713
870,870,0,0,51713
871,871,0,0,51713
872,872,0,0,51713
873,873,0,0,51713
874,874,0,0,27648
875,875,0,0,27648
876,876,0,0,27648
877,877,0,0,27648
878,878,0,0,27648
879,879,0,0,13825
880,880,0,0,13825
881,881,0,0,13825
882,882,0,0,13825
883,883,0,0,13825
884,884,0,0,41473
885,885,0,0,41473
886,886,0,0,41473
887,887,0,0,41473
888,888,0,0,41473
889,889,0,0,55298
890,890,0,0,55298
891,891,0,0,55298
892,892,0,0,55298
893,893,0,0,55298
894,894,0,0,31235
895,895,0,0,31235
896,896,0,0,31235
897,897,0,0,31235
898,898,0,0,31235
899,899,0,0,20997
900,900,0,0,20997
